depth	imgcount	area	nbr	greylimit1	greylimit2	greylimit3	datetime
1062	3	19	24	28.5	30.0	31.5	20191121064237
1062	3	75	9	28.5	30.0	31.5	20191121064237
1062	3	118	107	28.5	30.0	31.5	20191121064237
1067	3	7	448	28.5	30.0	31.5	20191121064340
1067	3	19	24	28.5	30.0	31.5	20191121064340
1067	3	75	9	28.5	30.0	31.5	20191121064340
1067	3	118	107	28.5	30.0	31.5	20191121064340
1072	3	7	446	28.5	30.0	31.5	20191121064443
1072	3	19	24	28.5	30.0	31.5	20191121064443
1072	3	75	9	28.5	30.0	31.5	20191121064443
1072	3	118	107	28.5	30.0	31.5	20191121064443
1077	3	7	444	28.5	30.0	31.5	20191121064546
1077	3	19	24	28.5	30.0	31.5	20191121064546
1077	3	75	9	28.5	30.0	31.5	20191121064546
1077	3	118	107	28.5	30.0	31.5	20191121064546
1082	3	7	441	28.5	30.0	31.5	20191121064649
1082	3	19	24	28.5	30.0	31.5	20191121064649
1082	3	75	9	28.5	30.0	31.5	20191121064649
1082	3	118	106	28.5	30.0	31.5	20191121064649
1087	3	7	439	28.5	30.0	31.5	20191121064752
1087	3	19	24	28.5	30.0	31.5	20191121064752
1087	3	75	9	28.5	30.0	31.5	20191121064752
1087	3	118	106	28.5	30.0	31.5	20191121064752
1092	3	7	436	28.5	30.0	31.5	20191121064855
1092	3	19	24	28.5	30.0	31.5	20191121064855
1092	3	75	9	28.5	30.0	31.5	20191121064855
1092	3	118	106	28.5	30.0	31.5	20191121064855
1097	3	7	434	28.5	30.0	31.5	20191121064958
1097	3	19	24	28.5	30.0	31.5	20191121064958
1097	3	75	9	28.5	30.0	31.5	20191121064958
1097	3	118	106	28.5	30.0	31.5	20191121064958
1102	3	7	432	28.5	30.0	31.5	20191121065101
1102	3	19	24	28.5	30.0	31.5	20191121065101
1102	3	75	9	28.5	30.0	31.5	20191121065101
1102	3	118	105	28.5	30.0	31.5	20191121065101
1107	3	7	429	28.5	30.0	31.5	20191121065204
1107	3	19	24	28.5	30.0	31.5	20191121065204
1107	3	75	9	28.5	30.0	31.5	20191121065204
1107	3	118	105	28.5	30.0	31.5	20191121065204
1112	3	7	427	28.5	30.0	31.5	20191121065307
1112	3	19	24	28.5	30.0	31.5	20191121065307
1112	3	75	9	28.5	30.0	31.5	20191121065307
1112	3	118	105	28.5	30.0	31.5	20191121065307
1117	3	7	424	28.5	30.0	31.5	20191121065410
1117	3	19	24	28.5	30.0	31.5	20191121065410
1117	3	75	9	28.5	30.0	31.5	20191121065410
1117	3	118	104	28.5	30.0	31.5	20191121065410
1122	3	7	422	28.5	30.0	31.5	20191121065513
1122	3	19	24	28.5	30.0	31.5	20191121065513
1122	3	75	9	28.5	30.0	31.5	20191121065513
1122	3	118	104	28.5	30.0	31.5	20191121065513
1127	3	7	420	28.5	30.0	31.5	20191121065616
1127	3	19	24	28.5	30.0	31.5	20191121065616
1127	3	75	9	28.5	30.0	31.5	20191121065616
1127	3	118	104	28.5	30.0	31.5	20191121065616
1132	3	7	417	28.5	30.0	31.5	20191121065719
1132	3	19	24	28.5	30.0	31.5	20191121065719
1132	3	75	9	28.5	30.0	31.5	20191121065719
1132	3	118	103	28.5	30.0	31.5	20191121065719
1137	3	7	415	28.5	30.0	31.5	20191121065822
1137	3	19	24	28.5	30.0	31.5	20191121065822
1137	3	75	9	28.5	30.0	31.5	20191121065822
1137	3	118	103	28.5	30.0	31.5	20191121065822
1142	3	7	412	28.5	30.0	31.5	20191121065925
1142	3	19	24	28.5	30.0	31.5	20191121065925
1142	3	75	9	28.5	30.0	31.5	20191121065925
1142	3	118	103	28.5	30.0	31.5	20191121065925
1147	3	7	410	28.5	30.0	31.5	20191121070028
1147	3	19	24	28.5	30.0	31.5	20191121070028
1147	3	75	9	28.5	30.0	31.5	20191121070028
1147	3	118	102	28.5	30.0	31.5	20191121070028
1152	3	7	408	28.5	30.0	31.5	20191121070131
1152	3	19	24	28.5	30.0	31.5	20191121070131
1152	3	75	9	28.5	30.0	31.5	20191121070131
1152	3	118	102	28.5	30.0	31.5	20191121070131
1157	3	7	405	28.5	30.0	31.5	20191121070234
1157	3	19	24	28.5	30.0	31.5	20191121070234
1157	3	75	9	28.5	30.0	31.5	20191121070234
1157	3	118	102	28.5	30.0	31.5	20191121070234
1162	3	7	403	28.5	30.0	31.5	20191121070337
1162	3	19	24	28.5	30.0	31.5	20191121070337
1162	3	75	9	28.5	30.0	31.5	20191121070337
1162	3	118	101	28.5	30.0	31.5	20191121070337
1167	3	7	400	28.5	30.0	31.5	20191121070440
1167	3	19	24	28.5	30.0	31.5	20191121070440
1167	3	75	9	28.5	30.0	31.5	20191121070440
1167	3	118	101	28.5	30.0	31.5	20191121070440
1172	3	7	398	28.5	30.0	31.5	20191121070543
1172	3	19	24	28.5	30.0	31.5	20191121070543
1172	3	75	9	28.5	30.0	31.5	20191121070543
1172	3	118	101	28.5	30.0	31.5	20191121070543
1177	3	7	396	28.5	30.0	31.5	20191121070646
1177	3	19	24	28.5	30.0	31.5	20191121070646
1177	3	75	9	28.5	30.0	31.5	20191121070646
1177	3	118	100	28.5	30.0	31.5	20191121070646
1182	3	7	393	28.5	30.0	31.5	20191121070749
1182	3	19	24	28.5	30.0	31.5	20191121070749
1182	3	75	9	28.5	30.0	31.5	20191121070749
1182	3	118	100	28.5	30.0	31.5	20191121070749
1187	3	7	391	28.5	30.0	31.5	20191121070852
1187	3	19	24	28.5	30.0	31.5	20191121070852
1187	3	75	8	28.5	30.0	31.5	20191121070852
1187	3	118	100	28.5	30.0	31.5	20191121070852
1192	3	7	388	28.5	30.0	31.5	20191121070955
1192	3	19	24	28.5	30.0	31.5	20191121070955
1192	3	75	8	28.5	30.0	31.5	20191121070955
1192	3	118	99	28.5	30.0	31.5	20191121070955
1197	3	7	386	28.5	30.0	31.5	20191121071058
1197	3	19	24	28.5	30.0	31.5	20191121071058
1197	3	75	8	28.5	30.0	31.5	20191121071058
1197	3	118	99	28.5	30.0	31.5	20191121071058
1202	3	7	384	28.5	30.0	31.5	20191121071201
1202	3	19	24	28.5	30.0	31.5	20191121071201
1202	3	75	8	28.5	30.0	31.5	20191121071201
1202	3	118	99	28.5	30.0	31.5	20191121071201
1207	3	7	381	28.5	30.0	31.5	20191121071304
1207	3	19	24	28.5	30.0	31.5	20191121071304
1207	3	75	8	28.5	30.0	31.5	20191121071304
1207	3	118	98	28.5	30.0	31.5	20191121071304
1212	3	7	379	28.5	30.0	31.5	20191121071407
1212	3	19	24	28.5	30.0	31.5	20191121071407
1212	3	75	8	28.5	30.0	31.5	20191121071407
1212	3	118	98	28.5	30.0	31.5	20191121071407
1217	3	7	376	28.5	30.0	31.5	20191121071510
1217	3	19	24	28.5	30.0	31.5	20191121071510
1217	3	75	8	28.5	30.0	31.5	20191121071510
1217	3	118	97	28.5	30.0	31.5	20191121071510
1222	3	7	374	28.5	30.0	31.5	20191121071613
1222	3	19	24	28.5	30.0	31.5	20191121071613
1222	3	75	8	28.5	30.0	31.5	20191121071613
1222	3	118	97	28.5	30.0	31.5	20191121071613
1227	3	7	372	28.5	30.0	31.5	20191121071716
1227	3	19	24	28.5	30.0	31.5	20191121071716
1227	3	75	8	28.5	30.0	31.5	20191121071716
1227	3	118	97	28.5	30.0	31.5	20191121071716
1232	3	7	369	28.5	30.0	31.5	20191121071819
1232	3	19	24	28.5	30.0	31.5	20191121071819
1232	3	75	8	28.5	30.0	31.5	20191121071819
1232	3	118	96	28.5	30.0	31.5	20191121071819
1237	3	7	367	28.5	30.0	31.5	20191121071922
1237	3	19	24	28.5	30.0	31.5	20191121071922
1237	3	75	8	28.5	30.0	31.5	20191121071922
1237	3	118	96	28.5	30.0	31.5	20191121071922
1242	3	7	364	28.5	30.0	31.5	20191121072025
1242	3	19	24	28.5	30.0	31.5	20191121072025
1242	3	75	8	28.5	30.0	31.5	20191121072025
1242	3	118	95	28.5	30.0	31.5	20191121072025
1247	3	7	362	28.5	30.0	31.5	20191121072128
1247	3	19	24	28.5	30.0	31.5	20191121072128
1247	3	75	8	28.5	30.0	31.5	20191121072128
1247	3	118	95	28.5	30.0	31.5	20191121072128
1252	3	7	360	28.5	30.0	31.5	20191121072231
1252	3	19	24	28.5	30.0	31.5	20191121072231
1252	3	75	8	28.5	30.0	31.5	20191121072231
1252	3	118	94	28.5	30.0	31.5	20191121072231
1257	3	7	357	28.5	30.0	31.5	20191121072334
1257	3	19	24	28.5	30.0	31.5	20191121072334
1257	3	75	8	28.5	30.0	31.5	20191121072334
1257	3	118	94	28.5	30.0	31.5	20191121072334
1262	3	7	355	28.5	30.0	31.5	20191121072437
1262	3	19	24	28.5	30.0	31.5	20191121072437
1262	3	75	8	28.5	30.0	31.5	20191121072437
1262	3	118	93	28.5	30.0	31.5	20191121072437
1267	3	7	352	28.5	30.0	31.5	20191121072540
1267	3	19	24	28.5	30.0	31.5	20191121072540
1267	3	75	8	28.5	30.0	31.5	20191121072540
1267	3	118	93	28.5	30.0	31.5	20191121072540
1272	3	7	350	28.5	30.0	31.5	20191121072643
1272	3	19	24	28.5	30.0	31.5	20191121072643
1272	3	75	8	28.5	30.0	31.5	20191121072643
1272	3	118	92	28.5	30.0	31.5	20191121072643
1277	3	7	348	28.5	30.0	31.5	20191121072746
1277	3	19	24	28.5	30.0	31.5	20191121072746
1277	3	75	8	28.5	30.0	31.5	20191121072746
1277	3	118	92	28.5	30.0	31.5	20191121072746
1282	3	7	345	28.5	30.0	31.5	20191121072849
1282	3	19	24	28.5	30.0	31.5	20191121072849
1282	3	75	8	28.5	30.0	31.5	20191121072849
1282	3	118	91	28.5	30.0	31.5	20191121072849
1287	3	7	343	28.5	30.0	31.5	20191121072952
1287	3	19	24	28.5	30.0	31.5	20191121072952
1287	3	75	8	28.5	30.0	31.5	20191121072952
1287	3	118	91	28.5	30.0	31.5	20191121072952
1292	3	7	340	28.5	30.0	31.5	20191121073055
1292	3	19	24	28.5	30.0	31.5	20191121073055
1292	3	75	8	28.5	30.0	31.5	20191121073055
1292	3	118	90	28.5	30.0	31.5	20191121073055
1297	3	7	338	28.5	30.0	31.5	20191121073158
1297	3	19	24	28.5	30.0	31.5	20191121073158
1297	3	75	8	28.5	30.0	31.5	20191121073158
1297	3	118	90	28.5	30.0	31.5	20191121073158
1302	3	7	336	28.5	30.0	31.5	20191121073301
1302	3	19	24	28.5	30.0	31.5	20191121073301
1302	3	75	8	28.5	30.0	31.5	20191121073301
1302	3	118	89	28.5	30.0	31.5	20191121073301
1307	3	7	333	28.5	30.0	31.5	20191121073404
1307	3	19	24	28.5	30.0	31.5	20191121073404
1307	3	75	8	28.5	30.0	31.5	20191121073404
1307	3	118	89	28.5	30.0	31.5	20191121073404
1312	3	7	331	28.5	30.0	31.5	20191121073507
1312	3	19	24	28.5	30.0	31.5	20191121073507
1312	3	75	8	28.5	30.0	31.5	20191121073507
1312	3	118	88	28.5	30.0	31.5	20191121073507
1317	3	7	328	28.5	30.0	31.5	20191121073610
1317	3	19	24	28.5	30.0	31.5	20191121073610
1317	3	75	8	28.5	30.0	31.5	20191121073610
1317	3	118	87	28.5	30.0	31.5	20191121073610
1322	3	7	326	28.5	30.0	31.5	20191121073713
1322	3	19	24	28.5	30.0	31.5	20191121073713
1322	3	75	8	28.5	30.0	31.5	20191121073713
1322	3	118	87	28.5	30.0	31.5	20191121073713
1327	3	7	324	28.5	30.0	31.5	20191121073816
1327	3	19	24	28.5	30.0	31.5	20191121073816
1327	3	75	8	28.5	30.0	31.5	20191121073816
1327	3	118	86	28.5	30.0	31.5	20191121073816
1332	3	7	321	28.5	30.0	31.5	20191121073919
1332	3	19	24	28.5	30.0	31.5	20191121073919
1332	3	75	8	28.5	30.0	31.5	20191121073919
1332	3	118	86	28.5	30.0	31.5	20191121073919
1337	3	7	319	28.5	30.0	31.5	20191121074022
1337	3	19	24	28.5	30.0	31.5	20191121074022
1337	3	75	8	28.5	30.0	31.5	20191121074022
1337	3	118	85	28.5	30.0	31.5	20191121074022
1342	3	7	316	28.5	30.0	31.5	20191121074125
1342	3	19	24	28.5	30.0	31.5	20191121074125
1342	3	75	8	28.5	30.0	31.5	20191121074125
1342	3	118	84	28.5	30.0	31.5	20191121074125
1347	3	7	314	28.5	30.0	31.5	20191121074228
1347	3	19	24	28.5	30.0	31.5	20191121074228
1347	3	75	8	28.5	30.0	31.5	20191121074228
1347	3	118	83	28.5	30.0	31.5	20191121074228
1352	3	7	312	28.5	30.0	31.5	20191121074331
1352	3	19	24	28.5	30.0	31.5	20191121074331
1352	3	75	8	28.5	30.0	31.5	20191121074331
1352	3	118	83	28.5	30.0	31.5	20191121074331
1357	3	7	309	28.5	30.0	31.5	20191121074434
1357	3	19	24	28.5	30.0	31.5	20191121074434
1357	3	75	7	28.5	30.0	31.5	20191121074434
1357	3	118	82	28.5	30.0	31.5	20191121074434
1362	3	7	307	28.5	30.0	31.5	20191121074537
1362	3	19	24	28.5	30.0	31.5	20191121074537
1362	3	75	7	28.5	30.0	31.5	20191121074537
1362	3	118	81	28.5	30.0	31.5	20191121074537
1367	3	7	304	28.5	30.0	31.5	20191121074640
1367	3	19	24	28.5	30.0	31.5	20191121074640
1367	3	75	7	28.5	30.0	31.5	20191121074640
1367	3	118	80	28.5	30.0	31.5	20191121074640
1372	3	7	302	28.5	30.0	31.5	20191121074743
1372	3	19	24	28.5	30.0	31.5	20191121074743
1372	3	75	7	28.5	30.0	31.5	20191121074743
1372	3	118	79	28.5	30.0	31.5	20191121074743
1377	3	7	300	28.5	30.0	31.5	20191121074846
1377	3	19	24	28.5	30.0	31.5	20191121074846
1377	3	75	7	28.5	30.0	31.5	20191121074846
1377	3	118	79	28.5	30.0	31.5	20191121074846
1382	3	7	297	28.5	30.0	31.5	20191121074949
1382	3	19	24	28.5	30.0	31.5	20191121074949
1382	3	75	7	28.5	30.0	31.5	20191121074949
1382	3	118	78	28.5	30.0	31.5	20191121074949
1387	3	7	295	28.5	30.0	31.5	20191121075052
1387	3	19	24	28.5	30.0	31.5	20191121075052
1387	3	75	7	28.5	30.0	31.5	20191121075052
1387	3	118	77	28.5	30.0	31.5	20191121075052
1392	3	7	292	28.5	30.0	31.5	20191121075155
1392	3	19	24	28.5	30.0	31.5	20191121075155
1392	3	75	7	28.5	30.0	31.5	20191121075155
1392	3	118	76	28.5	30.0	31.5	20191121075155
1397	3	7	290	28.5	30.0	31.5	20191121075258
1397	3	19	24	28.5	30.0	31.5	20191121075258
1397	3	75	7	28.5	30.0	31.5	20191121075258
1397	3	118	75	28.5	30.0	31.5	20191121075258
1402	3	7	288	28.5	30.0	31.5	20191121075401
1402	3	19	24	28.5	30.0	31.5	20191121075401
1402	3	75	7	28.5	30.0	31.5	20191121075401
1402	3	118	74	28.5	30.0	31.5	20191121075401
1407	3	7	285	28.5	30.0	31.5	20191121075504
1407	3	19	24	28.5	30.0	31.5	20191121075504
1407	3	75	7	28.5	30.0	31.5	20191121075504
1407	3	118	73	28.5	30.0	31.5	20191121075504
1412	3	7	283	28.5	30.0	31.5	20191121075607
1412	3	19	24	28.5	30.0	31.5	20191121075607
1412	3	75	7	28.5	30.0	31.5	20191121075607
1412	3	118	71	28.5	30.0	31.5	20191121075607
1417	3	7	280	28.5	30.0	31.5	20191121075710
1417	3	19	24	28.5	30.0	31.5	20191121075710
1417	3	75	7	28.5	30.0	31.5	20191121075710
1417	3	118	70	28.5	30.0	31.5	20191121075710
1422	3	7	278	28.5	30.0	31.5	20191121075813
1422	3	19	24	28.5	30.0	31.5	20191121075813
1422	3	75	7	28.5	30.0	31.5	20191121075813
1422	3	118	69	28.5	30.0	31.5	20191121075813
1427	3	7	276	28.5	30.0	31.5	20191121075916
1427	3	19	24	28.5	30.0	31.5	20191121075916
1427	3	75	7	28.5	30.0	31.5	20191121075916
1427	3	118	67	28.5	30.0	31.5	20191121075916
1432	3	7	273	28.5	30.0	31.5	20191121080019
1432	3	19	24	28.5	30.0	31.5	20191121080019
1432	3	75	7	28.5	30.0	31.5	20191121080019
1432	3	118	66	28.5	30.0	31.5	20191121080019
1437	3	7	271	28.5	30.0	31.5	20191121080122
1437	3	19	24	28.5	30.0	31.5	20191121080122
1437	3	75	7	28.5	30.0	31.5	20191121080122
1437	3	118	64	28.5	30.0	31.5	20191121080122
1442	3	7	268	28.5	30.0	31.5	20191121080225
1442	3	19	24	28.5	30.0	31.5	20191121080225
1442	3	75	7	28.5	30.0	31.5	20191121080225
1442	3	118	63	28.5	30.0	31.5	20191121080225
1447	3	7	266	28.5	30.0	31.5	20191121080328
1447	3	19	24	28.5	30.0	31.5	20191121080328
1447	3	75	7	28.5	30.0	31.5	20191121080328
1447	3	118	61	28.5	30.0	31.5	20191121080328
1452	3	7	264	28.5	30.0	31.5	20191121080431
1452	3	19	24	28.5	30.0	31.5	20191121080431
1452	3	75	7	28.5	30.0	31.5	20191121080431
1452	3	118	59	28.5	30.0	31.5	20191121080431
1457	3	7	261	28.5	30.0	31.5	20191121080534
1457	3	19	24	28.5	30.0	31.5	20191121080534
1457	3	75	7	28.5	30.0	31.5	20191121080534
1457	3	118	57	28.5	30.0	31.5	20191121080534
1462	3	7	259	28.5	30.0	31.5	20191121080637
1462	3	19	24	28.5	30.0	31.5	20191121080637
1462	3	75	7	28.5	30.0	31.5	20191121080637
1462	3	118	55	28.5	30.0	31.5	20191121080637
1467	3	7	256	28.5	30.0	31.5	20191121080740
1467	3	19	24	28.5	30.0	31.5	20191121080740
1467	3	75	7	28.5	30.0	31.5	20191121080740
1467	3	118	52	28.5	30.0	31.5	20191121080740
1472	3	7	254	28.5	30.0	31.5	20191121080843
1472	3	19	24	28.5	30.0	31.5	20191121080843
1472	3	75	7	28.5	30.0	31.5	20191121080843
1472	3	118	49	28.5	30.0	31.5	20191121080843
1477	3	7	252	28.5	30.0	31.5	20191121080946
1477	3	19	24	28.5	30.0	31.5	20191121080946
1477	3	75	7	28.5	30.0	31.5	20191121080946
1477	3	118	46	28.5	30.0	31.5	20191121080946
1482	3	7	249	28.5	30.0	31.5	20191121081049
1482	3	19	24	28.5	30.0	31.5	20191121081049
1482	3	75	7	28.5	30.0	31.5	20191121081049
1482	3	118	43	28.5	30.0	31.5	20191121081049
1487	3	7	247	28.5	30.0	31.5	20191121081152
1487	3	19	24	28.5	30.0	31.5	20191121081152
1487	3	75	7	28.5	30.0	31.5	20191121081152
1487	3	118	38	28.5	30.0	31.5	20191121081152
1492	3	7	244	28.5	30.0	31.5	20191121081255
1492	3	19	24	28.5	30.0	31.5	20191121081255
1492	3	75	7	28.5	30.0	31.5	20191121081255
1492	3	118	33	28.5	30.0	31.5	20191121081255
1497	3	7	242	28.5	30.0	31.5	20191121081358
1497	3	19	24	28.5	30.0	31.5	20191121081358
1497	3	75	7	28.5	30.0	31.5	20191121081358
1497	3	118	26	28.5	30.0	31.5	20191121081358
