//<Creator>Application Administrator (admin)</Creator>
//<CreateTime>2021-02-01T10:25:17</CreateTime>
//<DataField>Ocean</DataField>
//<DataType>Profiles</DataType>
//<Method>Particle abundance and volume from the Underwater Vision Profiler. The Underwater Video Profiler is designed for the quantification of particles and of large zooplankton in the water column. Light reflected by undisturbed target objects forms a dark-field image.</Method>
//<Owner1>My DO Name(doname@test.com)</Owner1>
Cruise:METAVAR:TEXT:40;Site:METAVAR:TEXT:20;Station:METAVAR:TEXT:20;DataOwner:METAVAR:TEXT:20;Rawfilename:METAVAR:TEXT:20;Instrument:METAVAR:TEXT:10;SN:METAVAR:TEXT:10;CTDrosettefilename:METAVAR:TEXT:40;yyyy-mm-dd hh:mm:METAVAR:TEXT:40;Latitude [degrees_north]:METAVAR:DOUBLE;Longitude [degrees_east]:METAVAR:DOUBLE;Depth [m]:PRIMARYVAR:DOUBLE;Sampled volume [L];living  [# m-3];Eukaryota(living)  [# m-3];Harosa(Eukaryota)  [# m-3];Rhizaria(Harosa)  [# m-3];Retaria(Rhizaria)  [# m-3];Acantharea(Retaria)  [# m-3];Polycystinea(Retaria)  [# m-3];Collodaria(Polycystinea)  [# m-3];solitaryblack(Collodaria)  [# m-3];solitarygrey(Collodaria)  [# m-3];living biovolume  [mm3 l-1];Eukaryota(living) biovolume  [mm3 l-1];Harosa(Eukaryota) biovolume  [mm3 l-1];Rhizaria(Harosa) biovolume  [mm3 l-1];Retaria(Rhizaria) biovolume  [mm3 l-1];Acantharea(Retaria) biovolume  [mm3 l-1];Polycystinea(Retaria) biovolume  [mm3 l-1];Collodaria(Polycystinea) biovolume  [mm3 l-1];solitaryblack(Collodaria) biovolume  [mm3 l-1];solitarygrey(Collodaria) biovolume  [mm3 l-1];living avgesd  [mm];Eukaryota(living) avgesd  [mm];Harosa(Eukaryota) avgesd  [mm];Rhizaria(Harosa) avgesd  [mm];Retaria(Rhizaria) avgesd  [mm];Acantharea(Retaria) avgesd  [mm];Polycystinea(Retaria) avgesd  [mm];Collodaria(Polycystinea) avgesd  [mm];solitaryblack(Collodaria) avgesd  [mm];solitarygrey(Collodaria) avgesd  [mm]
;;;;;;;;;;;497.5;1.13;8849.557522123894;8849.557522123894;8849.557522123894;8849.557522123894;8849.557522123894;;8849.557522123894;8849.557522123894;4424.778761061947;4424.778761061947;7.858249559009948;7.858249559009948;7.858249559009948;7.858249559009948;7.858249559009948;;7.858249559009948;7.858249559009948;4.284422723597425;3.573826835412522;1.19143555156665;1.19143555156665;1.19143555156665;1.19143555156665;1.19143555156665;;1.19143555156665;1.19143555156665;1.2274338826796;1.1554372204537
;;;;;;;;;;;502.5;1.13;3539.823008849558;3539.823008849558;3539.823008849558;3539.823008849558;3539.823008849558;;3539.823008849558;3539.823008849558;1769.911504424779;1769.911504424779;3.0909705268629475;3.0909705268629475;3.0909705268629475;3.0909705268629475;3.0909705268629475;;3.0909705268629475;3.0909705268629475;1.683560740857186;1.4074097860057613;1.18481829605199;1.18481829605199;1.18481829605199;1.18481829605199;1.18481829605199;;1.18481829605199;1.18481829605199;1.22018647025723;1.14945012184675
;;lambdasample01;My DO Name(doname@test.com);HDRlambdasample01_UVPSN_DEPTH_LPM.txt;uvp6remote;000010LP;;2019-11-21 03:36:58;44.091;7.576;2.5;5.65;1415.929203539823;1415.929203539823;1415.929203539823;1415.929203539823;1415.929203539823;353.98230088495575;1061.9469026548672;1061.9469026548672;530.9734513274336;530.9734513274336;;;;;;;;;;;1.80781553053872;1.80781553053872;1.80781553053872;1.80781553053872;1.80781553053872;1.71844641150691;1.85250009005463;1.85250009005463;1.98511933821097;1.71988084189828
;;;;;;;;;;;7.5;5.65;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;353.98230088495575;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.80301305473784;1.80301305473784;1.80301305473784;1.80301305473784;1.80301305473784;1.71269907494561;1.84817004463396;1.84817004463396;1.98047757304577;1.71586251622215
;;;;;;;;;;;12.5;5.65;2300.884955752212;2300.884955752212;2300.884955752212;2300.884955752212;2300.884955752212;530.9734513274336;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.79691343677778;1.79691343677778;1.79691343677778;1.79691343677778;1.79691343677778;1.70548664742249;1.84262683145543;1.84262683145543;1.97399480190812;1.71125886100274
;;;;;;;;;;;17.5;5.65;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;353.98230088495575;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.79096031907223;1.79096031907223;1.79096031907223;1.79096031907223;1.79096031907223;1.69824563910478;1.83731765905596;1.83731765905596;1.96799175252911;1.7066435655828
;;;;;;;;;;;22.5;5.65;2300.884955752212;2300.884955752212;2300.884955752212;2300.884955752212;2300.884955752212;530.9734513274336;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.78462507214833;1.78462507214833;1.78462507214833;1.78462507214833;1.78462507214833;1.69097154716408;1.83145183464045;1.83145183464045;1.96146771525832;1.70143595402259
;;;;;;;;;;;27.5;5.65;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;353.98230088495575;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.77862916391845;1.77862916391845;1.77862916391845;1.77862916391845;1.77862916391845;1.68366813206334;1.82610967984601;1.82610967984601;1.95542620867422;1.69679315101779
;;;;;;;;;;;32.5;5.65;2300.884955752212;2300.884955752212;2300.884955752212;2300.884955752212;2300.884955752212;530.9734513274336;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.77244309370478;1.77244309370478;1.77244309370478;1.77244309370478;1.77244309370478;1.67633076650477;1.82049925730478;1.82049925730478;1.94886010705695;1.69213840755261
;;;;;;;;;;;37.5;5.65;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;353.98230088495575;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.76620957154341;1.76620957154341;1.76620957154341;1.76620957154341;1.76620957154341;1.66896330271695;1.81483270595663;1.81483270595663;1.94277939456208;1.68688601735119
;;;;;;;;;;;42.5;5.65;2300.884955752212;2300.884955752212;2300.884955752212;2300.884955752212;2300.884955752212;530.9734513274336;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.75997814599763;1.75997814599763;1.75997814599763;1.75997814599763;1.75997814599763;1.66156098310952;1.80918672744168;1.80918672744168;1.93617040431527;1.68220305056809
;;;;;;;;;;;47.5;5.65;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;353.98230088495575;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.75389509932245;1.75389509932245;1.75389509932245;1.75389509932245;1.75389509932245;1.65412775544665;1.80377877126036;1.80377877126036;1.93004971259046;1.67750782993025
;;;;;;;;;;;52.5;5.65;2300.884955752212;2300.884955752212;2300.884955752212;2300.884955752212;2300.884955752212;530.9734513274336;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.7474217311759;1.7474217311759;1.7474217311759;1.7474217311759;1.7474217311759;1.64665872563473;1.79780323394649;1.79780323394649;1.92339698215354;1.67220948573944
;;;;;;;;;;;57.5;5.65;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;353.98230088495575;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.74129291584821;1.74129291584821;1.74129291584821;1.74129291584821;1.74129291584821;1.63915794096228;1.79236040329118;1.79236040329118;1.91723551211822;1.66748529446414
;;;;;;;;;;;62.5;5.65;2300.884955752212;2300.884955752212;2300.884955752212;2300.884955752212;2300.884955752212;530.9734513274336;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.73496901585313;1.73496901585313;1.73496901585313;1.73496901585313;1.73496901585313;1.63162036420052;1.78664334167943;1.78664334167943;1.91053816137234;1.66274852198653
;;;;;;;;;;;67.5;5.65;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;353.98230088495575;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.7285960764923;1.7285960764923;1.7285960764923;1.7285960764923;1.7285960764923;1.62405014638624;1.78086904154533;1.78086904154533;1.9043350869668;1.65740299612386
;;;;;;;;;;;72.5;5.65;2300.884955752212;2300.884955752212;2300.884955752212;2300.884955752212;2300.884955752212;530.9734513274336;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.72222359268568;1.72222359268568;1.72222359268568;1.72222359268568;1.72222359268568;1.61644210006504;1.77511433899599;1.77511433899599;1.8975922058758;1.65263647211619
;;;;;;;;;;;77.5;5.65;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;353.98230088495575;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.71600139399582;1.71600139399582;1.71600139399582;1.71600139399582;1.71600139399582;1.60880048449903;1.76960184874421;1.76960184874421;1.89134667276851;1.64785702471991
;;;;;;;;;;;82.5;5.65;2300.884955752212;2300.884955752212;2300.884955752212;2300.884955752212;2300.884955752212;530.9734513274336;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.7093801027334;1.7093801027334;1.7093801027334;1.7093801027334;1.7093801027334;1.60111995441771;1.76351017689124;1.76351017689124;1.88455731993547;1.64246303384701
;;;;;;;;;;;87.5;5.65;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;353.98230088495575;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.70310878150423;1.70310878150423;1.70310878150423;1.70310878150423;1.70310878150423;1.59340488205834;1.75796073122718;1.75796073122718;1.87826844414957;1.63765301830478
;;;;;;;;;;;92.5;5.65;2300.884955752212;2300.884955752212;2300.884955752212;2300.884955752212;2300.884955752212;530.9734513274336;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.69663704095672;1.69663704095672;1.69663704095672;1.69663704095672;1.69663704095672;1.58564975619765;1.75213068333626;1.75213068333626;1.87143164528266;1.63282972138986
;;;;;;;;;;;97.5;5.65;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;353.98230088495575;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.69011450058084;1.69011450058084;1.69011450058084;1.69011450058084;1.69011450058084;1.5778590670922;1.74624221732516;1.74624221732516;1.86509851173554;1.62738592291477
;;;;;;;;;;;102.5;5.65;2300.884955752212;2300.884955752212;2300.884955752212;2300.884955752212;2300.884955752212;530.9734513274336;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.68359053001059;1.68359053001059;1.68359053001059;1.68359053001059;1.68359053001059;1.57002712883168;1.74037223060004;1.74037223060004;1.85821325801595;1.62253120318413
;;;;;;;;;;;107.5;5.65;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;353.98230088495575;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.67721876709247;1.67721876709247;1.67721876709247;1.67721876709247;1.67721876709247;1.56215855505387;1.73474887311178;1.73474887311178;1.85183491896492;1.61766282725863
;;;;;;;;;;;112.5;5.65;2300.884955752212;2300.884955752212;2300.884955752212;2300.884955752212;2300.884955752212;530.9734513274336;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.67043848550499;1.67043848550499;1.67043848550499;1.67043848550499;1.67043848550499;1.55424747577221;1.72853399037138;1.72853399037138;1.84490016530922;1.61216781543353
;;;;;;;;;;;117.5;5.65;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;353.98230088495575;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.66401379794874;1.66401379794874;1.66401379794874;1.66401379794874;1.66401379794874;1.5462986337114;1.72287138006741;1.72287138006741;1.83847563869593;1.60726712143889
;;;;;;;;;;;122.5;5.65;2300.884955752212;2300.884955752212;2300.884955752212;2300.884955752212;2300.884955752212;530.9734513274336;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.65738288168779;1.65738288168779;1.65738288168779;1.65738288168779;1.65738288168779;1.53830596469995;1.71692134018171;1.71692134018171;1.83149030190432;1.60235237845911
;;;;;;;;;;;127.5;5.65;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;353.98230088495575;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.65069919878609;1.65069919878609;1.65069919878609;1.65069919878609;1.65069919878609;1.53027434662738;1.71091162486545;1.71091162486545;1.82501856958968;1.59680468014121
;;;;;;;;;;;132.5;5.65;2300.884955752212;2300.884955752212;2300.884955752212;2300.884955752212;2300.884955752212;530.9734513274336;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.64401190570435;1.64401190570435;1.64401190570435;1.64401190570435;1.64401190570435;1.52219751023713;1.70491910343797;1.70491910343797;1.81798152637089;1.59185668050504
;;;;;;;;;;;137.5;5.65;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;353.98230088495575;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.6374787424041;1.6374787424041;1.6374787424041;1.6374787424041;1.6374787424041;1.51408047506496;1.69917787607368;1.69917787607368;1.81146153225151;1.58689421989584
;;;;;;;;;;;142.5;5.65;2300.884955752212;2300.884955752212;2300.884955752212;2300.884955752212;2300.884955752212;530.9734513274336;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.63052688734857;1.63052688734857;1.63052688734857;1.63052688734857;1.63052688734857;1.50591675499626;1.69283195352472;1.69283195352472;1.8043716171141;1.58129228993534
;;;;;;;;;;;147.5;5.65;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;353.98230088495575;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.62393645699905;1.62393645699905;1.62393645699905;1.62393645699905;1.62393645699905;1.49771151813265;1.68704892643225;1.68704892643225;1.79780226511038;1.57629558775411
;;;;;;;;;;;152.5;5.65;2300.884955752212;2300.884955752212;2300.884955752212;2300.884955752212;2300.884955752212;530.9734513274336;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.61713343631602;1.61713343631602;1.61713343631602;1.61713343631602;1.61713343631602;1.48945804876411;1.68097113009198;1.68097113009198;1.79065826810933;1.57128399207462
;;;;;;;;;;;157.5;5.65;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;353.98230088495575;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.6102754330857;1.6102754330857;1.6102754330857;1.6102754330857;1.6102754330857;1.48116167095402;1.67483231415155;1.67483231415155;1.78403842001437;1.56562620828872
;;;;;;;;;;;162.5;5.65;2300.884955752212;2300.884955752212;2300.884955752212;2300.884955752212;2300.884955752212;530.9734513274336;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.60341128215309;1.60341128215309;1.60341128215309;1.60341128215309;1.60341128215309;1.47281542559161;1.66870921043383;1.66870921043383;1.77683908434046;1.5605793365272
;;;;;;;;;;;167.5;5.65;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;353.98230088495575;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.59670315829224;1.59670315829224;1.59670315829224;1.59670315829224;1.59670315829224;1.46442480061652;1.6628423371301;1.6628423371301;1.77016755751783;1.55551711674237
;;;;;;;;;;;172.5;5.65;2300.884955752212;2300.884955752212;2300.884955752212;2300.884955752212;2300.884955752212;530.9734513274336;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.5895653099573;1.5895653099573;1.5895653099573;1.5895653099573;1.5895653099573;1.45598257852633;1.65635667567279;1.65635667567279;1.76291157691643;1.54980177442914
;;;;;;;;;;;177.5;5.65;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;353.98230088495575;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.58279491744676;1.58279491744676;1.58279491744676;1.58279491744676;1.58279491744676;1.44749441961683;1.65044516636172;1.65044516636172;1.75618714183359;1.54470319088985
;;;;;;;;;;;182.5;5.65;2300.884955752212;2300.884955752212;2300.884955752212;2300.884955752212;2300.884955752212;530.9734513274336;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.57580492357496;1.57580492357496;1.57580492357496;1.57580492357496;1.57580492357496;1.438952831684;1.64423096952043;1.64423096952043;1.74887315783757;1.5395887812033
;;;;;;;;;;;187.5;5.65;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;353.98230088495575;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.56875742634667;1.56875742634667;1.56875742634667;1.56875742634667;1.56875742634667;1.43036365647696;1.63795431128152;1.63795431128152;1.7420945354204;1.53381408714264
;;;;;;;;;;;192.5;5.65;2300.884955752212;2300.884955752212;2300.884955752212;2300.884955752212;2300.884955752212;530.9734513274336;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.56170080421704;1.56170080421704;1.56170080421704;1.56170080421704;1.56170080421704;1.4217191093085;1.6316916516713;1.6316916516713;1.73472113438089;1.52866216896172
;;;;;;;;;;;197.5;5.65;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;2123.8938053097345;353.98230088495575;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.55480204582849;1.55480204582849;1.55480204582849;1.55480204582849;1.55480204582849;1.41302522315334;1.62569045716607;1.62569045716607;1.72788699317319;1.52349392115895
;;;;;;;;;;;202.5;5.65;1946.9026548672566;1946.9026548672566;1946.9026548672566;1946.9026548672566;1946.9026548672566;176.99115044247787;1769.9115044247787;1769.9115044247787;884.9557522123894;884.9557522123894;;;;;;;;;;;1.54863127725424;1.54863127725424;1.54863127725424;1.54863127725424;1.54863127725424;1.40778314165224;1.61905534505525;1.61905534505525;1.72045270306948;1.51765798704101
;;;;;;;;;;;207.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.61300634041715;1.61300634041715;1.61300634041715;1.61300634041715;1.61300634041715;;1.61300634041715;1.61300634041715;1.7135616561796;1.5124510246547
;;;;;;;;;;;212.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.60664607254341;1.60664607254341;1.60664607254341;1.60664607254341;1.60664607254341;;1.60664607254341;1.60664607254341;1.70606494318804;1.50722720189879
;;;;;;;;;;;217.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.60022179105712;1.60022179105712;1.60022179105712;1.60022179105712;1.60022179105712;;1.60022179105712;1.60022179105712;1.69911554500277;1.50132803711147
;;;;;;;;;;;222.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.59380951871583;1.59380951871583;1.59380951871583;1.59380951871583;1.59380951871583;;1.59380951871583;1.59380951871583;1.69155480980191;1.49606422762974
;;;;;;;;;;;227.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.58766427504451;1.58766427504451;1.58766427504451;1.58766427504451;1.58766427504451;;1.58766427504451;1.58766427504451;1.68454555244565;1.49078299764337
;;;;;;;;;;;232.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.58086881378661;1.58086881378661;1.58086881378661;1.58086881378661;1.58086881378661;;1.58086881378661;1.58086881378661;1.67691912623239;1.48481850134083
;;;;;;;;;;;237.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.57467218850107;1.57467218850107;1.57467218850107;1.57467218850107;1.57467218850107;;1.57467218850107;1.57467218850107;1.66984843574689;1.47949594125525
;;;;;;;;;;;242.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.56815497237437;1.56815497237437;1.56815497237437;1.56815497237437;1.56815497237437;;1.56815497237437;1.56815497237437;1.66215457593563;1.4741553688131
;;;;;;;;;;;247.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.56157206466445;1.56157206466445;1.56157206466445;1.56157206466445;1.56157206466445;;1.56157206466445;1.56157206466445;1.65502080815311;1.46812332117579
;;;;;;;;;;;252.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.55499884602226;1.55499884602226;1.55499884602226;1.55499884602226;1.55499884602226;;1.55499884602226;1.55499884602226;1.64725769372638;1.46273999831814
;;;;;;;;;;;257.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.54869858338384;1.54869858338384;1.54869858338384;1.54869858338384;1.54869858338384;;1.54869858338384;1.54869858338384;1.64005912980513;1.45733803696256
;;;;;;;;;;;262.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.54173047291308;1.54173047291308;1.54173047291308;1.54173047291308;1.54173047291308;;1.54173047291308;1.54173047291308;1.63222485628065;1.45123608954551
;;;;;;;;;;;267.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.53537478603485;1.53537478603485;1.53537478603485;1.53537478603485;1.53537478603485;;1.53537478603485;1.53537478603485;1.62495969786897;1.44578987420073
;;;;;;;;;;;272.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.52868831446187;1.52868831446187;1.52868831446187;1.52868831446187;1.52868831446187;;1.52868831446187;1.52868831446187;1.61705227184372;1.44032435708003
;;;;;;;;;;;277.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.52193432898209;1.52193432898209;1.52193432898209;1.52193432898209;1.52193432898209;;1.52193432898209;1.52193432898209;1.60971863583355;1.43415002213062
;;;;;;;;;;;282.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.51518731312669;1.51518731312669;1.51518731312669;1.51518731312669;1.51518731312669;;1.51518731312669;1.51518731312669;1.60173596906053;1.42863865719284
;;;;;;;;;;;287.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.5087195843967;1.5087195843967;1.5087195843967;1.5087195843967;1.5087195843967;;1.5087195843967;1.5087195843967;1.59433188188739;1.42310728690601
;;;;;;;;;;;292.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.50156485517426;1.50156485517426;1.50156485517426;1.50156485517426;1.50156485517426;;1.50156485517426;1.50156485517426;1.58627178483524;1.41685792551328
;;;;;;;;;;;297.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.49503709591581;1.49503709591581;1.49503709591581;1.49503709591581;1.49503709591581;;1.49503709591581;1.49503709591581;1.5787951762757;1.41127901555592
;;;;;;;;;;;302.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.4881673519918;1.4881673519918;1.4881673519918;1.4881673519918;1.4881673519918;;1.4881673519918;1.4881673519918;1.57065535111487;1.40567935286872
;;;;;;;;;;;307.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.48122810465523;1.48122810465523;1.48122810465523;1.48122810465523;1.48122810465523;;1.48122810465523;1.48122810465523;1.56310404752624;1.39935216178423
;;;;;;;;;;;312.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.47429262068606;1.47429262068606;1.47429262068606;1.47429262068606;1.47429262068606;;1.47429262068606;1.47429262068606;1.55488208047807;1.39370316089404
;;;;;;;;;;;317.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.46764320479353;1.46764320479353;1.46764320479353;1.46764320479353;1.46764320479353;;1.46764320479353;1.46764320479353;1.5472537974177;1.38803261216935
;;;;;;;;;;;322.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.46028587975356;1.46028587975356;1.46028587975356;1.46028587975356;1.46028587975356;;1.46028587975356;1.46028587975356;1.53894715039426;1.38162460911286
